study_arm,TrialID,url,Interventions,vaccine,conventional,traditional
main,ACTRN12619001694101,https://anzctr.org.au/ACTRN12619001694101.aspx,"This Randomized Controlled Trial (RCT) investigates whether the double orexin receptor antagonist suvorexant increases rapid eye movement (REM) sleep and improves fear extinction recall compared to an active control condition (temazepam) and placebo control.<br><br>Participant will be recruited and randomly assigned to the double-blinded drug condition. The intervention group receives one dose of 20mg suvorexant orally about 30 minutes before bedtime.<br>On the test day, participants will complete a standardized and well-validated fear conditioning and extinction task which examines their capacity to acquire conditioned fear (via recording skin conductance response [SCR] reflecting physiological arousal to stimuli paired with a mild electric shock) and extinguishing fear. For the fear acquisition phase, they will look at visual images of a scene containing a desktop lamp which lights up with a color. One color will be associated with a mild electrical shock (the CS+), the other colored circle is never associated with shock (the CS-). This will be followed immediately by the fear extinction phase in which they will look at both colored lights which will never be followed by shock. This paradigm is adapted from Milad, Orr, Pitman, & Rauch (2005). SCR will be recorded to reflect sympathetic arousal. SCR amplitude typically increases to the CS+ compared to the CS- in the acquisition phase, and then gradually reduces over the extinction phase. The slope of decline of SCR over the fear extinction phase reflects how well an individual can inhibit/regulate their fear and reflects their capacity for fear extinction learning. Next, participants view emotive and neutral images selected from the International Affective Picture System (IAPS). Then, participants will take the drug an",NA,NA,NA
covid,ACTRN12620000588998,https://anzctr.org.au/ACTRN12620000588998.aspx,"This is a two- stage study.<br> Stage 1:  Patients will receive STC3141 60 mg/hr as an initial infusion rate which was based on phase Ia study in health volunteer and 60mg/hr is the dosage in long term infusion in phase Ia without aPTT increase, followed by a dose increase of 10 mg/hr every 6 hours  until the max infusion rate is 100 mg/hr or the aPTT reaches 1.5 x ULN which ever comes first, then the infusion rate will be fixed in the rest of time. The infusion will continue at this rate for 72 hr. <br>Stage 2: Arm 1 will receive STC3141 with the initial infusion rate decided from Stage 1 by DSMB, the dosage will be adjusted every 6 hours according to subjects’ aPTT as same as stage 1. The target aPTT and Maximum dosage will be based on DSMB recommendation based on data from stage 1. The infusion last up to 120 hours, unless the patients is well enough to be discharged from ICU, or pass away or experienced intolerable adverse event etc.",NA,NA,NA
covid,ACTRN12620000676910,https://anzctr.org.au/ACTRN12620000676910.aspx,8 million amniotic epithelial cells (hAECs) per kg bodyweight in saline containing 2% human serum albumin will be delivered intravenously over the course of an hour by a nurse under the supervision of an ICU consultant.,NA,NA,NA
covid,ACTRN12620000816954,https://anzctr.org.au/ACTRN12620000816954.aspx,"Participants will be randomised to one of the four cohorts only.<br><br>AT-301 Nasal Spray<br>Part 1 maximum exposure - 0.4 mL total (single dose)<br>Each spray is metered to 0.1 mL, and a single dose is to be administered in Part 1. <br><br>Part 1 has Cohort 1 and Cohort 2. Participants in Cohort 1 will receive 1 spray per nostril and Participants in Cohort 2 will receive 2 sprays per nostril.<br><br>Participants will receive one or two sprays into each nostril once only.<br>Adherence will be monitored via spray returns.<br><br>Part 2 maximum exposure - 16.8 mL total (over 14 days) <br><br>Each spray is metered to 0.1 mL, and is to be taken 3 times a day. <br><br>Part 2 consists of Cohort 3 and Cohort 4. Participants in Cohort 3 will receive 1 spray per nostril and participants in Cohort 4 will receive 2 sprays per nostril<br><br>Participants will receive one or two sprays per nostril three times a day for 14 days.<br>Adherence will be monitored via spray returns.",NA,NA,NA
covid,ACTRN12620000817943,https://anzctr.org.au/ACTRN12620000817943.aspx,"RBD SARS-CoV-2 HBsAg VLP Vaccine, administered at two dose amounts, 5mcg and 25 mcg, by intramuscular injection by Investigators (or delegate) during in-clinic visit. Phase 1 will include three cohorts, to receive either 5mcg dose on Day 0 and 28; 25mcg dose on Days 0 and 28 or placebo on Day 0 and 28. <br><br>Phase 2 will evaluate both dose amounts either as single dose (given at day 0, with placebo at Day 28) or two doses (at Days 0 and 28). Participants will be randomised into one of 5 cohorts. These are 1) 5mcg dose administered on Days 0 and 28; 2) 25mcg dose administered on Days 0 and 28; 3) 5mcg dose administered on Days 0 and placebo on Day 28; 4) 25mcg dose administered on Days 0 and placebo on Day 28, or 5) placebo on day 0 and 28.<br><br>Phase 2 will commence following DSMB review of safety data from Phase 1.<br><br>Two groups of participants will be enrolled. Phase 1 will include a group of healthy adults aged 18-45. Phase 2 will include a separate group of healthy adults aged 18 - 79 years.<br><br>Participants will return to site at day 7 and 14 from vaccine administration dates to undergo safety assessments and blood sampling for immunogenicity evaluation. Further on site assessments are conducted monthly or bi-monthly for up to 180 days from date of first vaccine administration.",Yes,NA,NA
covid,ACTRN12620000841976,https://anzctr.org.au/ACTRN12620000841976.aspx,"ARM 3 - Moderate COVID-19 infection<br>Drug: Selinexor<br>Dose: 20mg 3x weekly<br>Duration: 14 days<br>Mode: oral - self administered tablet<br>adherence: supervised administration while inpatient. self reported.<br><br>Description of study design:<br>This SMART design specifies that participants entering the trial who have had no known COVID-19 exposure are initially randomised to either low-dose intranasal IFN-a or placebo as pre-exposure prophylaxis against developing COVID-19. Any participants who have a known COVID-19 exposure are randomised to high-dose IFN-a or placebo as a post-exposure prophylaxis against developing COVID-19. If, at any stage after enrolling, a participant develops ‘moderate’ COVID-19, then they are then randomised to either selinexor or placebo, and if at any stage after enrolling the participant develops ‘severe’ COVID-19 they are then randomised to either lenzilumab or placebo.<br>Importantly, participants enrolling into the trial can directly enter any of the four interventions if they meet the appropriate entry criteria.",NA,Yes,NA
covid,ACTRN12620000844943,https://anzctr.org.au/ACTRN12620000844943.aspx,"ARM 4 - Severe COVID-19 infection<br>Drug: Lenzilumab<br>Dose: 600mg 8 hourly<br>Duration: 24 hours<br>Mode: Intravenous - administered by nurse.<br>adherence: inpatient records<br><br>Description of study design:<br>This SMART design specifies that participants entering the trial who have had no known COVID-19 exposure are initially randomised to either low-dose intranasal IFN-a or placebo as pre-exposure prophylaxis against developing COVID-19. Any participants who have a known COVID-19 exposure are randomised to high-dose IFN-a or placebo as a post-exposure prophylaxis against developing COVID-19. If, at any stage after enrolling, a participant develops ‘moderate’ COVID-19, then they are then randomised to either selinexor or placebo, and if at any stage after enrolling the participant develops ‘severe’ COVID-19 they are then randomised to either lenzilumab or placebo.<br>Importantly, participants enrolling into the trial can directly enter any of the four interventions if they meet the appropriate entry criteria.",NA,Yes,NA
covid,ACTRN12620000982910,https://anzctr.org.au/ACTRN12620000982910.aspx,The investigational product ivermectin will be administered at a dose of 200µg/kg on day 1. For participants who report at day 7 follow-up that their condition has not definitely improved a second dose may be dispensed.  <br>Mode of administration is oral tablet. Drug accountability will be performed by the dispensing pharmacy.<br>Participants' will be in isolation and provide a self-report to determine if a second dose will be dispensed. The second dose will also be 200µg/kg.,NA,NA,NA
covid,ACTRN12620001048976,https://anzctr.org.au/ACTRN12620001048976.aspx,"Participants in all cohorts (impaired renal function and matched normal renal function) will receive a single dose of 100 mg Remdesivir on Day 1 in the morning, IV infusion for 30 minutes ± 5 minutes. The participants will be supervised by a health care professional during the infusion and will be confined to the clinic for up to 11 days.",NA,Yes,NA
covid,ACTRN12620001104943,https://anzctr.org.au/ACTRN12620001104943.aspx,"The study consists of 4 cohorts which will be studied sequentially. Participants in each cohort will receive a single dose of either placebo or 5 mcg, 15 mcg, 30 mcg or 50 mcg of REVTx-99 intranasally. Study drug will be administered by a registered nurse.",NA,NA,NA
im,ChiCTR-IIC-16008366,http://www.chictr.org.cn/showproj.aspx?proj=14056,OSAHS-inhaled corticosteroids(ICS):use ICS before adenotonsillectomy;,NA,NA,NA
im,ChiCTR-IIR-17011570,http://www.chictr.org.cn/showproj.aspx?proj=19604,Test Group 1:Single Dose;Test Group 2:Multiple Dose;Test Group 3:Food influence;Blank Group:Taking placebo;,NA,NA,NA
im,ChiCTR-IOR-16009102,http://www.chictr.org.cn/showproj.aspx?proj=15384,low dose vitamin D group:vitamin D 400IU;high dose vitamin D group:vitamin D 1200IU;,NA,NA,Yes
im,ChiCTR-IPD-17011387,http://www.chictr.org.cn/showproj.aspx?proj=16724,three doses:ulinastatin;,NA,NA,NA
im,ChiCTR-IPR-16008419,http://www.chictr.org.cn/showproj.aspx?proj=14187,experiment group:Conventional therapy + dexamethasone;Control group:Conventional therapy + placebo;,NA,Yes,NA
