study_arm,TrialID,url,Scientific_title,primary_purpose,multicentre,Study_design,control_arm,randomisation,blinding,prospective,Source_registry,phase_clean,region_Africa,region_N_America,region_L_America,region_Asia,region_Europe,region_Oceania,Date_enrollment_format,sample_size,Conditions,Bridging_flag,Day_inferred,Date_registration_format,Phase,Public_title,Countries,Primary_sponsor
im,ChiCTR-IIR-17011570,http://www.chictr.org.cn/showproj.aspx?proj=19604,"A randomized, double blind  and dose escalation trial in patient for tolerance, pharmacokinetics and food-effects study in healthy volunteers after a single oral or multi oral of Forsythin capsules or placebo",NA,NA,Randomized cross-over control,Yes,Yes,Yes,Yes,ChiCTR,Phase 1,No,No,No,Yes,No,No,2017-06-12,133,Influenza,FALSE,FALSE,2017-06-05,I (Phase I study),"A randomized, double blind and dose escalation trial in patient for tolerance, pharmacokinetics and food-effects study in healthy volunteers after a single oral or multi oral of Forsythin capsules or placebo",China,The First Hospital of Jilin University
im,ChiCTR-IOR-16009102,http://www.chictr.org.cn/showproj.aspx?proj=15384,Preventive effects of vitamin D on seasonal influenza in infants,Prevention,NA,Randomized parallel controlled trial,Yes,Yes,NA,Yes,ChiCTR,Undefined,No,No,No,Yes,No,No,2016-09-01,200,seasonal influenza,FALSE,FALSE,2016-08-26,Other,Preventive effects of vitamin D on seasonal influenza in infants,China,The First People's Hospital of Yongkang
im,ChiCTR-IPD-17011387,http://www.chictr.org.cn/showproj.aspx?proj=16724,Clinical and basic study of ulinastatin affecting pulmoary vascular permeability of ARDS complicating sepsis on clinical curative effect and dose-effect relationship,NA,NA,Dose comparison,Yes,NA,NA,Yes,ChiCTR,Phase 4,No,No,No,Yes,No,No,2017-08-01,200,"Sepsis, acute respiratory distress syndrome",FALSE,FALSE,2017-05-12,Post-market,Clinical and basic study of ulinastatin affecting pulmoary vascular permeability of ARDS complicating sepsis on clinical curative effect and dose-effect relationship,China,The Third Hospital of Hebei Medical University
im,ChiCTR-IPR-16008419,http://www.chictr.org.cn/showproj.aspx?proj=14187,Short-term glucocorticoid adjuvant therapy in patients with community-acquired pneumonia,NA,NA,Randomized parallel controlled trial,Yes,Yes,NA,Yes,ChiCTR,Phase 4,No,No,No,Yes,No,No,2016-06-01,300,Community acquired pneumonia,FALSE,FALSE,2016-05-05,Post-market,Short-term glucocorticoid adjuvant therapy in patients with community-acquired pneumonia,China,The Jiashan First People's Hospital
im,ChiCTR-IPR-17011522,http://www.chictr.org.cn/showproj.aspx?proj=19484,"AN OPEN LABEL RANDOMZED,  TWO-PERIOD, SINGLE ORAL DOSE CROSSOVER BLOEQUVALENCE STUDY OF TWO PRODUCTS OF OSELTAMIVIR PHOSPHATE CAPSULES 7.5MG IN THEALTH, ADULT, HUMAN SLTBIECTS UNDER FASTING AND FED CONDITION.",NA,NA,Randomized cross-over control,Yes,Yes,No,Yes,ChiCTR,Phase 4,No,No,No,Yes,No,No,2017-06-15,96,"a bioquvalence study,Oseltamivir Phosphate indicated for treatment and prophylaxis of influenza",FALSE,FALSE,2017-05-30,Post-market,"AN OPEN LABEL RANDOMZED,  TWO-PERIOD, SINGLE ORAL DOSE CROSSOVER BLOEQUVALENCE STUDY OF TWO PRODUCTS OF OSELTAMIVIR PHOSPHATE CAPSULES 7.5MG IN THEALTH, ADULT, HUMAN SLTBIECTS UNDER FASTING AND FED CONDITION.",China,The First Hospital of Jilin University
im,ChiCTR-IPR-17012450,http://www.chictr.org.cn/showproj.aspx?proj=21119,"The effect assessment of nebulized andrographolide sulfonate on the treatment of acute respiratory distress syndrome in children: A single center,prospective, pre exploratory clinical study",Treatment,NA,Randomized parallel controlled trial,Yes,Yes,NA,Yes,ChiCTR,Phase 4,No,No,No,Yes,No,No,2017-09-21,30,Acute respiratory distress syndrome in children,FALSE,FALSE,2017-08-23,Post-market,"The effect assessment of nebulized andrographolide sulfonate on the treatment of acute respiratory distress syndrome in children: A single center,prospective, pre exploratory clinical study",China,Beijing Children's Hospital affiliated to Capital Medical University
im,ChiCTR1800014691,http://www.chictr.org.cn/showproj.aspx?proj=25104,"A randomized, controlled, double-blind, single-center study of methylprednisolone to reduce early postoperative negative behavior (e-PONB) in children with obstructive sleep apnea-and hypopnea syndrome (OSAHS)",NA,No,Randomized parallel controlled trial,Yes,Yes,Yes,Yes,ChiCTR,Undefined,No,No,No,Yes,No,No,2018-01-30,90,early postoperative negative behavior in children with obstructive sleep apnea-and hypopnea syndrome,FALSE,FALSE,2018-01-29,New Treatment Measure Clinical Study,"A randomized, controlled, double-blind, single-center study of methylprednisolone to reduce early postoperative negative behavior in children with obstructive sleep apnea-and hypopnea syndrome (OSAHS)",China,Shanghai Children's Medical Center
im,ChiCTR1800014733,http://www.chictr.org.cn/showproj.aspx?proj=25020,Clinical study of rhGM-CSF in the treatment of pulmonary extraneous acute respiratory distress syndrome,Treatment,NA,Randomized parallel controlled trial,Yes,Yes,NA,Yes,ChiCTR,Undefined,No,No,No,Yes,No,No,2018-02-01,90,Acute respiratory distress syndrome,FALSE,FALSE,2018-01-31,New Treatment Measure Clinical Study,Clinical study of rhGM-CSF in the treatment of pulmonary extraneous acute respiratory distress syndrome,China,Xingtai People's Hospital
im,ChiCTR1800014970,http://www.chictr.org.cn/showproj.aspx?proj=25468,Study on perioperative use of intravenous lidocaine in patients with obstructive sleep apnea-hypopnea syndrome,NA,NA,Randomized parallel controlled trial,Yes,Yes,NA,Yes,ChiCTR,Undefined,No,No,No,Yes,No,No,2018-02-26,100,Obstructive Sleep Apnea-hypopnea Syndrome,FALSE,FALSE,2018-02-25,Other,Study on perioperative use of intravenous lidocaine in patients with obstructive sleep apnea-hypopnea syndrome,China,The Affiliated Huaian Hospital of Xuzhou Medical university/Huai 'an Second Hospital
im,ChiCTR1800014998,http://www.chictr.org.cn/showproj.aspx?proj=25576,Human umbilcal cord derived mesenchymal stem cells therapy in acute respiratory distress syndrome: a pilot study,NA,NA,Randomized parallel controlled trial,Yes,Yes,NA,Yes,ChiCTR,Undefined,No,No,No,Yes,No,No,2018-03-01,12,acute respiratory distress syndrome,FALSE,FALSE,2018-02-27,Pilot study,Human umbilcal cord derived mesenchymal stem cells therapy in acute respiratory distress syndrome: a pilot study,China,"The Third Affiliated Hospital, Sun Yat-Sen University"
im,ChiCTR1800015609,http://www.chictr.org.cn/showproj.aspx?proj=26398,Correlation between adenosine receptor SNPs polymorphism and therapeutic effect of caffeine in the treatment of apnea of prematurity,Treatment,NA,Dose comparison,Yes,NA,NA,Yes,ChiCTR,Phase 3,No,No,No,Yes,No,No,2018-06-01,200,Apnea of prematurity,FALSE,FALSE,2018-04-11,III (Phase III study),Correlation between adenosine receptor SNPs polymorphism and therapeutic effect of caffeine in the treatment of apnea of prematurity,China,Children's Hospital of Chongqing Medical University
im,ChiCTR1800017571,http://www.chictr.org.cn/showproj.aspx?proj=29786,A Retrospective Analysis of the Efficacy and Safety of Oseltamivir Granules and Capsules in the Treatment of Influenza A and B in Children,Treatment,NA,Randomized parallel controlled trial,Yes,Yes,NA,Yes,ChiCTR,Phase 4,No,No,No,Yes,No,No,2018-09-01,5800,Influenza A or B,FALSE,FALSE,2018-08-04,Post-market,Comprehensive Clinical Safety Evaluation of Oseltamivir in the Treatment of Influenza A and B in Children,China,Children's Hospital of Fudan University
im,ChiCTR1800018138,http://www.chictr.org.cn/showproj.aspx?proj=30065,"Hydrocortisone, Vitamin C, and Thiamine for the Treatment of Sepsis and Septic Shock(ThyVic study)",Treatment,NA,Randomized parallel controlled trial,Yes,Yes,NA,Yes,ChiCTR,Undefined,Unreported,Unreported,Unreported,Unreported,Unreported,Unreported,2018-09-01,180,septic shock,FALSE,FALSE,2018-09-01,Other,"Hydrocortisone, Vitamin C, and Thiamine for the treatment of septic shock",NULL,"The First College of Clinical Medical Science, China Three Gorges University, Yichang"
im,ChiCTR1800018230,http://www.chictr.org.cn/showproj.aspx?proj=30702,Therapeutic regimen and neuroendocrine immune mechanism of PARDS,NA,NA,Randomized parallel controlled trial,Yes,Yes,NA,No,ChiCTR,Undefined,No,No,No,Yes,No,No,2018-09-01,80,Pediatric acute respiratory distress syndrome,FALSE,FALSE,2018-09-06,Other,Therapeutic regimen and neuroendocrine immune mechanism of PARDS,China,Fujian Provincial Maternity and Children's Hospital
im,ChiCTR1800018471,http://www.chictr.org.cn/showproj.aspx?proj=31202,Probiotics intervention in azithromycin for intestinal microecology in children with pneumonia,NA,NA,Randomized parallel controlled trial,Yes,Yes,NA,Yes,ChiCTR,Undefined,No,No,No,Yes,No,No,2018-09-24,420,Mycoplasma pneumoniae pneumonia,FALSE,FALSE,2018-09-20,Basic Science,Probiotics intervention in azithromycin for intestinal microecology in children with pneumonia,China,Qilu Children's Hospital of Shandong University
im,ChiCTR1800018852,http://www.chictr.org.cn/showproj.aspx?proj=31769,"A prospective, randomized, open, a small sample, observational pilot study for exogenous erythropoietin intervention for acute kidney injury complicated with acute respiratory distress syndrome patients",NA,NA,Randomized parallel controlled trial,Yes,Yes,No,No,ChiCTR,Undefined,No,No,No,Yes,No,No,2018-10-01,20,Acute kidney injury complicated acute respiratory distress syndrome,FALSE,FALSE,2018-10-14,Pilot study,"A prospective, randomized, open, a small sample, observational pilot study for exogenous erythropoietin intervention for acute kidney injury complicated with acute respiratory distress syndrome patients",China,"Renji Hospital, School of Medicine, Shanghai Jiao Tong University"
im,ChiCTR1800019173,http://www.chictr.org.cn/showproj.aspx?proj=28073,"The effect of Aminophylline in the treatment of patients with sepsis and septic shock: a prospective, randomized controlled trial",Treatment,NA,Parallel,Yes,Yes,NA,Yes,ChiCTR,Undefined,No,No,No,Yes,No,No,2018-11-05,100,sepsis and septic shock,FALSE,FALSE,2018-10-29,N/A,"The effect of Aminophylline in the treatment of patients with sepsis and septic shock: a prospective, randomized controlled trial",China,the First Affiliated Hospital of Zhengzhou University
im,ChiCTR1800019204,http://www.chictr.org.cn/showproj.aspx?proj=32446,A prospective randomized controlled trial for different maintaining doses of caffeine therapy for apnea of very low birthweight infants,NA,NA,Randomized parallel controlled trial,Yes,Yes,NA,Yes,ChiCTR,Undefined,No,No,No,Yes,No,No,2018-12-01,80,Apnea of prematurity;R06.805,FALSE,FALSE,2018-10-31,Other,A prospective randomized controlled trial for different maintaining doses of caffeine therapy for apnea of very low birthweight infants,China,Tai'an Maternal and Child Health-Care Hospital
im,ChiCTR1800019454,http://www.chictr.org.cn/showproj.aspx?proj=31274,Efficacy and safety of Tan-Re-Qing Capsule in the treatment of acute influenza:a randomized double-blind placebo-controlled trial,Treatment,NA,Randomized parallel controlled trial,Yes,Yes,Yes,Yes,ChiCTR,Phase 4,No,No,No,Yes,No,No,2018-12-01,158,influenza,FALSE,FALSE,2018-11-12,Post-market,Efficacy and safety of Tan-Re-Qing Capsule in the treatment of acute influenza:a randomized double-blind placebo-controlled trial,China,"Beijing Hospital of Traditional Chinese Medicine, Capital Medical University"
im,ChiCTR1800020367,http://www.chictr.org.cn/showproj.aspx?proj=34337,"Ulinastatin offers protection and, helps functional recovery internal organs in post AMI cardiogenic shock:; a clinical observation.",NA,NA,Randomized parallel controlled trial,Yes,Yes,NA,Yes,ChiCTR,Phase 4,No,No,No,Yes,No,No,2019-01-01,80,cardiogenic shock,FALSE,FALSE,2018-12-25,IV (Phase IV study),"Ulinastatin offers protection and, helps functional recovery internal organs in post AMI cardiogenic shock:; a clinical observation.",China,The First Affiliated Hospitol of Dalian Medical University
main,ChiCTR1900020551,http://www.chictr.org.cn/showproj.aspx?proj=24920,"Lianhuaqingwen capsule in the treatment of senile mild influenza: a prospective, randomized,double-blind,positive drug controlled trial",Treatment,NA,Randomized parallel controlled trial,Yes,Yes,Yes,Yes,ChiCTR,Undefined,Unreported,Unreported,Unreported,Unreported,Unreported,Unreported,2019-01-10,268,Influenza,FALSE,FALSE,2019-01-08,Other,"Lianhuaqingwen capsule in the treatment of senile mild influenza: a prospective, randomized,double-blind,positive drug controlled trial",NULL,Guangdong Provincial Hospital of TCM(Second Affiliated Hospital of Guangzhou University of Chinese Medicine)
main,ChiCTR1900020626,http://www.chictr.org.cn/showproj.aspx?proj=34885,Effects ofropivacaine combined with dexmetomidine to single-shot ultrasound-guided erector spinae plane block in patients undergoing,NA,NA,Randomized parallel controlled trial,Yes,Yes,NA,No,ChiCTR,Undefined,No,No,No,Yes,No,No,2019-01-01,90,Lung cancer,FALSE,FALSE,2019-01-10,New Treatment Measure Clinical Study,Effects ofropivacaine combined with dexmetomidine to single-shot ultrasound-guided erector spinae plane block in patients undergoing,China,"Department of Anesthesiology, The First Affiliated Hospital of Anhui Medical University"
main,ChiCTR1900021020,http://www.chictr.org.cn/showproj.aspx?proj=34828,Impact of methylprednisolone on postoperative rehabilitation of patients undergoing fast track thoracoscopic pneumonectomy surgery: : a randomized controlled trial,NA,NA,Randomized parallel controlled trial,Yes,Yes,NA,Yes,ChiCTR,Undefined,No,No,No,Yes,No,No,2019-01-28,180,Lung tumor,FALSE,FALSE,2019-01-25,New Treatment Measure Clinical Study,Impact of methylprednisolone on postoperative rehabilitation of patients undergoing fast track thoracoscopic pneumonectomy surgery: a randomized controlled trial,China,"West China Hospital, Sichuan University"
im,ChiCTR1900021135,http://www.chictr.org.cn/showproj.aspx?proj=35531,Evaluation of clinical efficacy and prognostic risk factors of peramivir antiviral therapy for severe influenza A complicated with primary pneumonia,Treatment,NA,Randomized parallel controlled trial,Yes,Yes,NA,No,ChiCTR,Phase 4,No,No,No,Yes,No,No,2019-01-28,40,Severe Influenza A with  Pneumonia,FALSE,FALSE,2019-01-29,Post-market,Clinical Effectiveness and safety of Peramivir in the Treatment of Severe Influenza A with  Pneumonia,China,Suqian People's Hospital of Nanjing Gulou Hospital Group
main,ChiCTR1900021724,http://www.chictr.org.cn/showproj.aspx?proj=35982,Prevention of contrast-induced acute kidney injury by furosemide with standard hydration in high risk patients undergoing coronary interventional procedures: A randomized controlled trial,Prevention,NA,Parallel,Yes,Yes,NA,Yes,ChiCTR,Undefined,No,No,No,Yes,No,No,2019-04-01,230,Contast-induced Acute Kidney Injury,FALSE,FALSE,2019-03-06,N/A,Prevention of contrast-induced acute kidney injury by furosemide with standard hydration in high risk patients undergoing coronary interventional procedures: A randomized controlled trial,China,Zhongda Hospital of Southeast University
main,ChiCTR1900021807,http://www.chictr.org.cn/showproj.aspx?proj=35109,The impacts and mechanisms of intracoronary injection of phosphocreatine on myocardial microvascular dysfunction,NA,NA,Parallel,Yes,NA,NA,Yes,ChiCTR,Phase 4,No,No,No,Yes,No,No,2019-03-11,300,Coronary heart disease,FALSE,FALSE,2019-03-11,4,The impacts and mechanisms of intracoronary injection of phosphocreatine on myocardial microvascular dysfunction,China,"Beijing Anzhen Hospital, Capital Medical University"
main,ChiCTR1900021970,http://www.chictr.org.cn/showproj.aspx?proj=28261,"Efficacy and safety of beinaglutide (formerly known as benaglutide) versus insulin aspart 30 as add-on therapy in patients with type 2 diabetes inadequately controlled with metformin alone: a prospective, multi-centric, randomized, open-labeled, parallel-group study.",NA,Yes,Parallel,Yes,Yes,No,No,ChiCTR,Phase 4,No,No,No,Yes,No,No,2017-10-01,420,Type 2 Diabetes,FALSE,FALSE,2019-03-18,4,"Efficacy and safety of beinaglutide (formerly known as benaglutide) versus insulin aspart 30 as add-on therapy in patients with type 2 diabetes inadequately controlled with metformin alone: a prospective, multi-centric, randomized, open-labeled, parallel-group study.",China,Peking University People's Hospital
main,ChiCTR1900022030,http://www.chictr.org.cn/showproj.aspx?proj=36478,"A Randomized Controlled Trial for Autologous immune cell (NK Cell, DC-CIK cell, CIK cell and TIL cell) for various tumours",NA,NA,Parallel,Yes,Yes,NA,Yes,ChiCTR,Phase 1,No,No,No,Yes,No,No,2019-05-01,288,Various Tumours,FALSE,FALSE,2019-03-21,0,"A Randomized Controlled Trial for Autologous immune cell (NK Cell, DC-CIK cell, CIK cell and TIL cell) for various tumours",China,Mengchao Hepatobiliary Hospital of Fujian Medical University
